LOG_ID,BDD,USUARIO,IP,PID,FECHA_1,HORA_1,FECHA_Y_HORA,COMANDO,DURACION,RESULTADO,VALOR_HORA,VALOR_DURACION,outlier
7628,quipux,quipux,localhost(34422),124877,2020-11-10,10:39:52.706,2020-11-10 10:39:52,SELECT,2.497,OK,0.0034024345278779178,0.25534308211473566,0
7629,quipux,quipux,localhost(34422),124877,2020-11-10,10:39:52.711,2020-11-10 10:39:52,INSERT,1.489,OK,0.003402556562041914,0.15226505777686883,0
7630,quipux,quipux,localhost(34422),124877,2020-11-10,10:39:52.713,2020-11-10 10:39:52,idle,0.0,OK,0.003402605375707468,0.0,0
7631,[desconocido],[desconocido],,124878,2020-11-10,10:39:52.744,2020-11-10 10:39:52,,0.0,OK,0.0034033619875244447,0.0,0
7632,quipux,quipux,localhost(34424),124878,2020-11-10,10:39:52.744,2020-11-10 10:39:52,authentication,0.0,OK,0.0034033619875244447,0.0,0
7633,quipux,quipux,localhost(34424),124878,2020-11-10,10:39:52.746,2020-11-10 10:39:52,SET,0.139,OK,0.00340341080119011,0.014214132324368547,0
7634,quipux,quipux,localhost(34424),124878,2020-11-10,10:39:52.750,2020-11-10 10:39:52,SELECT,2.009,OK,0.003403508428521329,0.2054402290622763,0
7635,quipux,quipux,localhost(34424),124878,2020-11-10,10:39:52.752,2020-11-10 10:39:52,SELECT,2.471,OK,0.003403557242186994,0.25268432355046533,0
7636,quipux,quipux,localhost(34424),124878,2020-11-10,10:39:52.756,2020-11-10 10:39:52,INSERT,1.293,OK,0.0034036548695183244,0.13222210860006137,0
7637,quipux,quipux,localhost(34424),124878,2020-11-10,10:39:52.758,2020-11-10 10:39:52,idle,0.0,OK,0.0034037036831838785,0.0,0
7638,[desconocido],[desconocido],,124879,2020-11-10,10:39:52.787,2020-11-10 10:39:52,,0.0,OK,0.003404411481335412,0.0,0
7639,quipux,quipux,localhost(34426),124879,2020-11-10,10:39:52.788,2020-11-10 10:39:52,authentication,0.0,OK,0.003404435888168189,0.0,0
7640,quipux,quipux,localhost(34426),124879,2020-11-10,10:39:52.790,2020-11-10 10:39:52,SET,0.166,OK,0.003404484701833854,0.01697515083341855,0
7641,quipux,quipux,localhost(34426),124879,2020-11-10,10:39:52.794,2020-11-10 10:39:52,SELECT,1.577,OK,0.0034045823291650734,0.16126393291747623,0
7642,quipux,quipux,localhost(34426),124879,2020-11-10,10:39:52.798,2020-11-10 10:39:52,SELECT,3.625,OK,0.0034046799564962926,0.3706922998261581,0
7643,quipux,quipux,localhost(34426),124879,2020-11-10,10:39:52.803,2020-11-10 10:39:52,INSERT,1.767,OK,0.003404801990660289,0.1806933224256059,0
7644,quipux,quipux,localhost(34426),124879,2020-11-10,10:39:52.806,2020-11-10 10:39:52,idle,0.0,OK,0.003404875211158842,0.0,0
7645,[desconocido],[desconocido],,124880,2020-11-10,10:39:52.830,2020-11-10 10:39:52,,0.0,OK,0.0034054609751462683,0.0,0
7646,quipux,quipux,localhost(34428),124880,2020-11-10,10:39:52.830,2020-11-10 10:39:52,authentication,0.0,OK,0.0034054609751462683,0.0,0
7647,quipux,quipux,localhost(34428),124880,2020-11-10,10:39:52.832,2020-11-10 10:39:52,SET,0.14,OK,0.0034055097888118224,0.014316392269148177,0
7648,quipux,quipux,localhost(34428),124880,2020-11-10,10:39:52.835,2020-11-10 10:39:52,SELECT,1.527,OK,0.0034055830093102646,0.15615093567849472,0
7649,quipux,quipux,localhost(34428),124880,2020-11-10,10:39:52.838,2020-11-10 10:39:52,SELECT,2.427,OK,0.0034056562298087067,0.24818488598016158,0
7650,quipux,quipux,localhost(34428),124880,2020-11-10,10:39:52.842,2020-11-10 10:39:52,INSERT,1.478,OK,0.003405753857140037,0.15114019838429288,0
7651,quipux,quipux,localhost(34428),124880,2020-11-10,10:39:52.844,2020-11-10 10:39:52,idle,0.0,OK,0.003405802670805591,0.0,0
7652,[desconocido],[desconocido],,124881,2020-11-10,10:39:52.876,2020-11-10 10:39:52,,0.0,OK,0.0034065836894555668,0.0,0
7653,quipux,quipux,localhost(34430),124881,2020-11-10,10:39:52.877,2020-11-10 10:39:52,authentication,0.0,OK,0.003406608096288233,0.0,0
7654,quipux,quipux,localhost(34430),124881,2020-11-10,10:39:52.879,2020-11-10 10:39:52,SET,0.135,OK,0.003406656909953898,0.013805092545250027,0
7655,quipux,quipux,localhost(34430),124881,2020-11-10,10:39:52.881,2020-11-10 10:39:52,SELECT,1.435,OK,0.003406705723619563,0.1467430207587688,0
7656,quipux,quipux,localhost(34430),124881,2020-11-10,10:39:52.884,2020-11-10 10:39:52,SELECT,2.553,OK,0.003406778944118005,0.26106963902239494,0
7657,quipux,quipux,localhost(34430),124881,2020-11-10,10:39:52.889,2020-11-10 10:39:52,INSERT,1.85,OK,0.0034069009782820014,0.18918089784231518,0
7658,quipux,quipux,localhost(34430),124881,2020-11-10,10:39:52.893,2020-11-10 10:39:52,idle,0.0,OK,0.0034069986056133317,0.0,0
7659,[desconocido],[desconocido],,124882,2020-11-10,10:39:52.925,2020-11-10 10:39:52,,0.0,OK,0.0034077796242631964,0.0,0
7660,quipux,quipux,localhost(34432),124882,2020-11-10,10:39:52.925,2020-11-10 10:39:52,authentication,0.0,OK,0.0034077796242631964,0.0,0
7661,quipux,quipux,localhost(34432),124882,2020-11-10,10:39:52.927,2020-11-10 10:39:52,SET,0.148,OK,0.0034078284379288615,0.015134471827385212,0
7662,quipux,quipux,localhost(34432),124882,2020-11-10,10:39:52.930,2020-11-10 10:39:52,SELECT,1.548,OK,0.0034079016584271926,0.15829839451886699,0
7663,quipux,quipux,localhost(34432),124882,2020-11-10,10:39:52.935,2020-11-10 10:39:52,SELECT,4.409,OK,0.0034080236925913,0.4508640965333879,0
7664,quipux,quipux,localhost(34432),124882,2020-11-10,10:39:52.939,2020-11-10 10:39:52,INSERT,1.885,OK,0.00340812131992263,0.19275999590960222,0
7665,quipux,quipux,localhost(34432),124882,2020-11-10,10:39:52.943,2020-11-10 10:39:52,idle,0.0,OK,0.0034082189472537383,0.0,0
7666,[desconocido],[desconocido],,124885,2020-11-10,10:39:52.974,2020-11-10 10:39:52,,0.0,OK,0.003408975559070826,0.0,0
7667,quipux,quipux,localhost(34434),124885,2020-11-10,10:39:52.975,2020-11-10 10:39:52,authentication,0.0,OK,0.003408999965903825,0.0,0
7668,quipux,quipux,localhost(34434),124885,2020-11-10,10:39:52.977,2020-11-10 10:39:52,SET,0.139,OK,0.003409048779569268,0.014214132324368547,0
7669,quipux,quipux,localhost(34434),124885,2020-11-10,10:39:52.980,2020-11-10 10:39:52,SELECT,1.88,OK,0.0034091220000677103,0.19224869618570406,0
7670,quipux,quipux,localhost(34434),124885,2020-11-10,10:39:52.983,2020-11-10 10:39:52,SELECT,2.511,OK,0.0034091952205661524,0.2567747213416505,0
7671,quipux,quipux,localhost(34434),124885,2020-11-10,10:39:52.987,2020-11-10 10:39:52,INSERT,1.488,OK,0.0034092928478973716,0.15216279783208916,0
7672,quipux,quipux,localhost(34434),124885,2020-11-10,10:39:52.989,2020-11-10 10:39:52,idle,0.0,OK,0.0034093416615630368,0.0,0
7673,[desconocido],[desconocido],,124886,2020-11-10,10:39:53.023,2020-11-10 10:39:53,,0.0,OK,0.0034101714938785666,0.0,0
7674,quipux,quipux,localhost(34436),124886,2020-11-10,10:39:53.023,2020-11-10 10:39:53,authentication,0.0,OK,0.0034101714938785666,0.0,0
7675,quipux,quipux,localhost(34436),124886,2020-11-10,10:39:53.025,2020-11-10 10:39:53,SET,0.157,OK,0.0034102203075441206,0.01605481133040188,0
7676,quipux,quipux,localhost(34436),124886,2020-11-10,10:39:53.029,2020-11-10 10:39:53,SELECT,1.477,OK,0.003410317934875451,0.15103793843951327,0
7677,quipux,quipux,localhost(34436),124886,2020-11-10,10:39:53.031,2020-11-10 10:39:53,SELECT,2.463,OK,0.003410366748541005,0.2518662439922283,0
7678,quipux,quipux,localhost(34436),124886,2020-11-10,10:39:53.035,2020-11-10 10:39:53,INSERT,1.333,OK,0.003410464375872335,0.13631250639124656,0
7679,quipux,quipux,localhost(34436),124886,2020-11-10,10:39:53.038,2020-11-10 10:39:53,idle,0.0,OK,0.0034105375963706663,0.0,0
7680,[desconocido],[desconocido],,124887,2020-11-10,10:39:53.064,2020-11-10 10:39:53,,0.0,OK,0.0034111721740238687,0.0,0
7681,quipux,quipux,localhost(34438),124887,2020-11-10,10:39:53.064,2020-11-10 10:39:53,authentication,0.0,OK,0.0034111721740238687,0.0,0
7682,quipux,quipux,localhost(34438),124887,2020-11-10,10:39:53.067,2020-11-10 10:39:53,SET,0.165,OK,0.0034112453945222,0.01687289088863892,0
7683,quipux,quipux,localhost(34438),124887,2020-11-10,10:39:53.071,2020-11-10 10:39:53,SELECT,1.906,OK,0.00341134302185353,0.19490745474997442,0
7684,quipux,quipux,localhost(34438),124887,2020-11-10,10:39:53.076,2020-11-10 10:39:53,SELECT,4.733,OK,0.0034114650560174153,0.48399631864198794,0
7685,quipux,quipux,localhost(34438),124887,2020-11-10,10:39:53.082,2020-11-10 10:39:53,INSERT,1.642,OK,0.0034116114970142997,0.16791082932815216,0
7686,quipux,quipux,localhost(34438),124887,2020-11-10,10:39:53.086,2020-11-10 10:39:53,idle,0.0,OK,0.00341170912434563,0.0,0
7687,[desconocido],[desconocido],,124888,2020-11-10,10:39:53.126,2020-11-10 10:39:53,,0.0,OK,0.003412685397658044,0.0,0
7688,quipux,quipux,localhost(34440),124888,2020-11-10,10:39:53.126,2020-11-10 10:39:53,authentication,0.0,OK,0.003412685397658044,0.0,0
7689,quipux,quipux,localhost(34440),124888,2020-11-10,10:39:53.128,2020-11-10 10:39:53,SET,0.151,OK,0.003412734211323709,0.015441251661724102,0
7690,quipux,quipux,localhost(34440),124888,2020-11-10,10:39:53.131,2020-11-10 10:39:53,SELECT,1.439,OK,0.0034128074318220403,0.14715206053788732,0
7691,quipux,quipux,localhost(34440),124888,2020-11-10,10:39:53.134,2020-11-10 10:39:53,SELECT,2.473,OK,0.0034128806523205935,0.25288884344002455,0
7692,quipux,quipux,localhost(34440),124888,2020-11-10,10:39:53.137,2020-11-10 10:39:53,INSERT,1.331,OK,0.0034129538728189246,0.1361079865016873,0
7693,quipux,quipux,localhost(34440),124888,2020-11-10,10:39:53.140,2020-11-10 10:39:53,idle,0.0,OK,0.0034130270933172557,0.0,0
7694,[desconocido],[desconocido],,124889,2020-11-10,10:39:53.183,2020-11-10 10:39:53,,0.0,OK,0.003414076587128223,0.0,0
7695,quipux,quipux,localhost(34442),124889,2020-11-10,10:39:53.184,2020-11-10 10:39:53,authentication,0.0,OK,0.003414100993961,0.0,0
7696,quipux,quipux,localhost(34442),124889,2020-11-10,10:39:53.186,2020-11-10 10:39:53,SET,0.137,OK,0.003414149807626554,0.014009612434809287,0
7697,quipux,quipux,localhost(34442),124889,2020-11-10,10:39:53.189,2020-11-10 10:39:53,SELECT,1.499,OK,0.0034142230281251074,0.1532876572246651,0
7698,quipux,quipux,localhost(34442),124889,2020-11-10,10:39:53.191,2020-11-10 10:39:53,SELECT,2.388,OK,0.0034142718417905504,0.244196748133756,0
7699,quipux,quipux,localhost(34442),124889,2020-11-10,10:39:53.195,2020-11-10 10:39:53,INSERT,1.287,OK,0.0034143694691217696,0.13160854893138357,0
7700,quipux,quipux,localhost(34442),124889,2020-11-10,10:39:53.198,2020-11-10 10:39:53,idle,0.0,OK,0.003414442689620323,0.0,0
7701,[desconocido],[desconocido],,124890,2020-11-10,10:39:53.234,2020-11-10 10:39:53,,0.0,OK,0.0034153213356015177,0.0,0
7702,quipux,quipux,localhost(34444),124890,2020-11-10,10:39:53.234,2020-11-10 10:39:53,authentication,0.0,OK,0.0034153213356015177,0.0,0
7703,quipux,quipux,localhost(34444),124890,2020-11-10,10:39:53.236,2020-11-10 10:39:53,SET,0.136,OK,0.003415370149267183,0.013907352490029657,0
7704,quipux,quipux,localhost(34444),124890,2020-11-10,10:39:53.239,2020-11-10 10:39:53,SELECT,1.45,OK,0.003415443369765514,0.14827691993046324,0
7705,quipux,quipux,localhost(34444),124890,2020-11-10,10:39:53.242,2020-11-10 10:39:53,SELECT,2.419,OK,0.003415516590264067,0.24736680642192455,0
7706,quipux,quipux,localhost(34444),124890,2020-11-10,10:39:53.246,2020-11-10 10:39:53,INSERT,1.427,OK,0.0034156142175951754,0.14592494120053176,0
7707,quipux,quipux,localhost(34444),124890,2020-11-10,10:39:53.251,2020-11-10 10:39:53,idle,0.0,OK,0.0034157362517592826,0.0,0
7708,[desconocido],[desconocido],,124891,2020-11-10,10:39:53.284,2020-11-10 10:39:53,,0.0,OK,0.0034165416772419244,0.0,0
7709,quipux,quipux,localhost(34446),124891,2020-11-10,10:39:53.284,2020-11-10 10:39:53,authentication,0.0,OK,0.0034165416772419244,0.0,0
7710,quipux,quipux,localhost(34446),124891,2020-11-10,10:39:53.286,2020-11-10 10:39:53,SET,0.14,OK,0.0034165904909075895,0.014316392269148177,0
7711,quipux,quipux,localhost(34446),124891,2020-11-10,10:39:53.289,2020-11-10 10:39:53,SELECT,1.582,OK,0.0034166637114060316,0.1617752326413744,0
7712,quipux,quipux,localhost(34446),124891,2020-11-10,10:39:53.292,2020-11-10 10:39:53,SELECT,2.591,OK,0.003416736931904474,0.2649555169240209,0
7713,quipux,quipux,localhost(34446),124891,2020-11-10,10:39:53.296,2020-11-10 10:39:53,INSERT,1.353,OK,0.003416834559235693,0.13835770528683916,0
7714,quipux,quipux,localhost(34446),124891,2020-11-10,10:39:53.298,2020-11-10 10:39:53,idle,0.0,OK,0.003416883372901358,0.0,0
7715,[desconocido],[desconocido],,124892,2020-11-10,10:39:53.328,2020-11-10 10:39:53,,0.0,OK,0.0034176155778855577,0.0,0
7716,quipux,quipux,localhost(34448),124892,2020-11-10,10:39:53.328,2020-11-10 10:39:53,authentication,0.0,OK,0.0034176155778855577,0.0,0
7717,quipux,quipux,localhost(34448),124892,2020-11-10,10:39:53.330,2020-11-10 10:39:53,SET,0.16,OK,0.003417664391551223,0.01636159116474077,0
7718,quipux,quipux,localhost(34448),124892,2020-11-10,10:39:53.333,2020-11-10 10:39:53,SELECT,1.482,OK,0.003417737612049776,0.1515492381634114,0
7719,quipux,quipux,localhost(34448),124892,2020-11-10,10:39:53.336,2020-11-10 10:39:53,SELECT,2.368,OK,0.003417810832548107,0.2421515492381634,0
7720,quipux,quipux,localhost(34448),124892,2020-11-10,10:39:53.343,2020-11-10 10:39:53,INSERT,1.964,OK,0.0034179816803777685,0.20083853154719297,0
7721,quipux,quipux,localhost(34448),124892,2020-11-10,10:39:53.347,2020-11-10 10:39:53,idle,0.0,OK,0.0034180793077089877,0.0,0
7722,[desconocido],[desconocido],,124893,2020-11-10,10:39:53.380,2020-11-10 10:39:53,,0.0,OK,0.0034188847331917405,0.0,0
7723,quipux,quipux,localhost(34450),124893,2020-11-10,10:39:53.380,2020-11-10 10:39:53,authentication,0.0,OK,0.0034188847331917405,0.0,0
7724,quipux,quipux,localhost(34450),124893,2020-11-10,10:39:53.382,2020-11-10 10:39:53,SET,0.153,OK,0.0034189335468574056,0.015645771551283362,0
7725,quipux,quipux,localhost(34450),124893,2020-11-10,10:39:53.386,2020-11-10 10:39:53,SELECT,1.885,OK,0.003419031174188736,0.19275999590960222,0
7726,quipux,quipux,localhost(34450),124893,2020-11-10,10:39:53.389,2020-11-10 10:39:53,SELECT,2.661,OK,0.003419104394687067,0.27211371305859494,0
7727,quipux,quipux,localhost(34450),124893,2020-11-10,10:39:53.393,2020-11-10 10:39:53,INSERT,1.434,OK,0.003419202022018286,0.14664076081398916,0
7728,quipux,quipux,localhost(34450),124893,2020-11-10,10:39:53.396,2020-11-10 10:39:53,idle,0.0,OK,0.0034192752425166173,0.0,0
7729,[desconocido],[desconocido],,124894,2020-11-10,10:39:53.429,2020-11-10 10:39:53,,0.0,OK,0.003420080667999481,0.0,0
7730,quipux,quipux,localhost(34452),124894,2020-11-10,10:39:53.429,2020-11-10 10:39:53,authentication,0.0,OK,0.003420080667999481,0.0,0
7731,quipux,quipux,localhost(34452),124894,2020-11-10,10:39:53.431,2020-11-10 10:39:53,SET,0.187,OK,0.003420129481665146,0.019122609673790775,0
7732,quipux,quipux,localhost(34452),124894,2020-11-10,10:39:53.435,2020-11-10 10:39:53,SELECT,1.509,OK,0.0034202271089963654,0.1543102566724614,0
7733,quipux,quipux,localhost(34452),124894,2020-11-10,10:39:53.438,2020-11-10 10:39:53,SELECT,2.608,OK,0.0034203003294946965,0.2666939359852746,0
7734,quipux,quipux,localhost(34452),124894,2020-11-10,10:39:53.441,2020-11-10 10:39:53,INSERT,1.37,OK,0.0034203735499930277,0.14009612434809288,0
7735,quipux,quipux,localhost(34452),124894,2020-11-10,10:39:53.444,2020-11-10 10:39:53,idle,0.0,OK,0.003420446770491581,0.0,0
7736,[desconocido],[desconocido],,124895,2020-11-10,10:39:53.476,2020-11-10 10:39:53,,0.0,OK,0.0034212277891414455,0.0,0
7737,quipux,quipux,localhost(34454),124895,2020-11-10,10:39:53.476,2020-11-10 10:39:53,authentication,0.0,OK,0.0034212277891414455,0.0,0
7738,quipux,quipux,localhost(34454),124895,2020-11-10,10:39:53.478,2020-11-10 10:39:53,SET,0.179,OK,0.0034212766028071107,0.018304530115553736,0
7739,quipux,quipux,localhost(34454),124895,2020-11-10,10:39:53.481,2020-11-10 10:39:53,SELECT,1.566,OK,0.003421349823305442,0.1601390735249003,0
7740,quipux,quipux,localhost(34454),124895,2020-11-10,10:39:53.484,2020-11-10 10:39:53,SELECT,2.478,OK,0.003421423043803995,0.25340014316392273,0
7741,quipux,quipux,localhost(34454),124895,2020-11-10,10:39:53.488,2020-11-10 10:39:53,INSERT,1.322,OK,0.003421520671135325,0.13518764699867064,0
7742,quipux,quipux,localhost(34454),124895,2020-11-10,10:39:53.490,2020-11-10 10:39:53,idle,0.0,OK,0.0034215694848008793,0.0,0
7743,[desconocido],[desconocido],,124896,2020-11-10,10:39:53.515,2020-11-10 10:39:53,,0.0,OK,0.0034221796556209716,0.0,0
7744,quipux,quipux,localhost(34456),124896,2020-11-10,10:39:53.516,2020-11-10 10:39:53,authentication,0.0,OK,0.0034222040624539707,0.0,0
7745,quipux,quipux,localhost(34456),124896,2020-11-10,10:39:53.518,2020-11-10 10:39:53,SET,0.138,OK,0.0034222528761195248,0.014111872379588917,0
7746,quipux,quipux,localhost(34456),124896,2020-11-10,10:39:53.521,2020-11-10 10:39:53,SELECT,1.538,OK,0.003422326096617856,0.15727579507107067,0
7747,quipux,quipux,localhost(34456),124896,2020-11-10,10:39:53.523,2020-11-10 10:39:53,SELECT,2.423,OK,0.003422374910283521,0.24777584620104307,0
7748,quipux,quipux,localhost(34456),124896,2020-11-10,10:39:53.527,2020-11-10 10:39:53,INSERT,1.328,OK,0.0034224725376148513,0.1358012066673484,0
7749,quipux,quipux,localhost(34456),124896,2020-11-10,10:39:53.529,2020-11-10 10:39:53,idle,0.0,OK,0.0034225213512804054,0.0,0
7750,[desconocido],[desconocido],,124897,2020-11-10,10:39:53.554,2020-11-10 10:39:53,,0.0,OK,0.0034231315221007197,0.0,0
7751,quipux,quipux,localhost(34458),124897,2020-11-10,10:39:53.555,2020-11-10 10:39:53,authentication,0.0,OK,0.0034231559289333857,0.0,0
7752,quipux,quipux,localhost(34458),124897,2020-11-10,10:39:53.557,2020-11-10 10:39:53,SET,0.134,OK,0.003423204742599051,0.013702832600470397,0
7753,quipux,quipux,localhost(34458),124897,2020-11-10,10:39:53.560,2020-11-10 10:39:53,SELECT,1.52,OK,0.003423277963097604,0.15543511606503735,0
7754,quipux,quipux,localhost(34458),124897,2020-11-10,10:39:53.562,2020-11-10 10:39:53,SELECT,2.561,OK,0.003423326776763269,0.261887718580632,0
7755,quipux,quipux,localhost(34458),124897,2020-11-10,10:39:53.566,2020-11-10 10:39:53,INSERT,1.208,OK,0.0034234244040942663,0.12353001329379282,0
7756,quipux,quipux,localhost(34458),124897,2020-11-10,10:39:53.569,2020-11-10 10:39:53,idle,0.0,OK,0.0034234976245928195,0.0,0
7757,[desconocido],[desconocido],,124898,2020-11-10,10:39:53.594,2020-11-10 10:39:53,,0.0,OK,0.003424107795413134,0.0,0
7758,quipux,quipux,localhost(34460),124898,2020-11-10,10:39:53.594,2020-11-10 10:39:53,authentication,0.0,OK,0.003424107795413134,0.0,0
7759,quipux,quipux,localhost(34460),124898,2020-11-10,10:39:53.596,2020-11-10 10:39:53,SET,0.14,OK,0.003424156609078799,0.014316392269148177,0
7760,quipux,quipux,localhost(34460),124898,2020-11-10,10:39:53.599,2020-11-10 10:39:53,SELECT,1.447,OK,0.00342422982957713,0.14797014009612436,0
7761,quipux,quipux,localhost(34460),124898,2020-11-10,10:39:53.602,2020-11-10 10:39:53,SELECT,2.395,OK,0.003424303050075461,0.24491256774721343,0
7762,quipux,quipux,localhost(34460),124898,2020-11-10,10:39:53.606,2020-11-10 10:39:53,INSERT,1.237,OK,0.0034244006774066804,0.1264955516924021,0
7763,quipux,quipux,localhost(34460),124898,2020-11-10,10:39:53.609,2020-11-10 10:39:53,idle,0.0,OK,0.0034244738979052336,0.0,0
7764,[desconocido],[desconocido],,124899,2020-11-10,10:39:53.640,2020-11-10 10:39:53,,0.0,OK,0.0034252305097223212,0.0,0
7765,quipux,quipux,localhost(34462),124899,2020-11-10,10:39:53.640,2020-11-10 10:39:53,authentication,0.0,OK,0.0034252305097223212,0.0,0
7766,quipux,quipux,localhost(34462),124899,2020-11-10,10:39:53.642,2020-11-10 10:39:53,SET,0.14,OK,0.0034252793233878753,0.014316392269148177,0
7767,quipux,quipux,localhost(34462),124899,2020-11-10,10:39:53.645,2020-11-10 10:39:53,SELECT,1.591,OK,0.0034253525438864285,0.16269557214439104,0
7768,quipux,quipux,localhost(34462),124899,2020-11-10,10:39:53.648,2020-11-10 10:39:53,SELECT,2.447,OK,0.0034254257643847597,0.2502300848757542,0
7769,quipux,quipux,localhost(34462),124899,2020-11-10,10:39:53.652,2020-11-10 10:39:53,INSERT,1.363,OK,0.00342552339171609,0.13938030473463545,0
7770,quipux,quipux,localhost(34462),124899,2020-11-10,10:39:53.655,2020-11-10 10:39:53,idle,0.0,OK,0.003425596612214421,0.0,0
7771,[desconocido],[desconocido],,124900,2020-11-10,10:39:53.688,2020-11-10 10:39:53,,0.0,OK,0.0034264020376971738,0.0,0
7772,quipux,quipux,localhost(34464),124900,2020-11-10,10:39:53.689,2020-11-10 10:39:53,authentication,0.0,OK,0.003426426444530062,0.0,0
7773,quipux,quipux,localhost(34464),124900,2020-11-10,10:39:53.693,2020-11-10 10:39:53,SET,0.284,OK,0.00342652407186117,0.029041824317414866,0
7774,quipux,quipux,localhost(34464),124900,2020-11-10,10:39:53.697,2020-11-10 10:39:53,SELECT,1.817,OK,0.0034266216991925003,0.18580631966458738,0
7775,quipux,quipux,localhost(34464),124900,2020-11-10,10:39:53.701,2020-11-10 10:39:53,SELECT,3.518,OK,0.0034267193265237195,0.3597504857347377,0
7776,quipux,quipux,localhost(34464),124900,2020-11-10,10:39:53.704,2020-11-10 10:39:53,INSERT,1.235,OK,0.0034267925470222727,0.12629103180284285,0
7777,quipux,quipux,localhost(34464),124900,2020-11-10,10:39:53.707,2020-11-10 10:39:53,idle,0.0,OK,0.003426865767520604,0.0,0
7778,[desconocido],[desconocido],,124901,2020-11-10,10:39:53.739,2020-11-10 10:39:53,,0.0,OK,0.0034276467861704685,0.0,0
7779,quipux,quipux,localhost(34466),124901,2020-11-10,10:39:53.739,2020-11-10 10:39:53,authentication,0.0,OK,0.0034276467861704685,0.0,0
7780,quipux,quipux,localhost(34466),124901,2020-11-10,10:39:53.741,2020-11-10 10:39:53,SET,0.134,OK,0.0034276955998361336,0.013702832600470397,0
7781,quipux,quipux,localhost(34466),124901,2020-11-10,10:39:53.745,2020-11-10 10:39:53,SELECT,1.552,OK,0.003427793227167353,0.1587074342979855,0
7782,quipux,quipux,localhost(34466),124901,2020-11-10,10:39:53.747,2020-11-10 10:39:53,SELECT,2.607,OK,0.003427842040833018,0.266591676040495,0
7783,quipux,quipux,localhost(34466),124901,2020-11-10,10:39:53.752,2020-11-10 10:39:53,INSERT,1.179,OK,0.003427964074997014,0.12056447489518357,0
7784,quipux,quipux,localhost(34466),124901,2020-11-10,10:39:53.754,2020-11-10 10:39:53,idle,0.0,OK,0.0034280128886626793,0.0,0
7785,[desconocido],[desconocido],,124902,2020-11-10,10:39:53.782,2020-11-10 10:39:53,,0.0,OK,0.0034286962799813248,0.0,0
7786,quipux,quipux,localhost(34468),124902,2020-11-10,10:39:53.782,2020-11-10 10:39:53,authentication,0.0,OK,0.0034286962799813248,0.0,0
7787,quipux,quipux,localhost(34468),124902,2020-11-10,10:39:53.785,2020-11-10 10:39:53,SET,0.175,OK,0.003428769500479767,0.017895490336435216,0
7788,quipux,quipux,localhost(34468),124902,2020-11-10,10:39:53.788,2020-11-10 10:39:53,SELECT,1.521,OK,0.003428842720978209,0.15553737600981696,0
7789,quipux,quipux,localhost(34468),124902,2020-11-10,10:39:53.791,2020-11-10 10:39:53,SELECT,2.387,OK,0.0034289159414766512,0.2440944881889764,0
7790,quipux,quipux,localhost(34468),124902,2020-11-10,10:39:53.794,2020-11-10 10:39:53,INSERT,1.204,OK,0.0034289891619750934,0.1231209735146743,0
7791,quipux,quipux,localhost(34468),124902,2020-11-10,10:39:53.796,2020-11-10 10:39:53,idle,0.0,OK,0.0034290379756406475,0.0,0
7792,[desconocido],[desconocido],,124903,2020-11-10,10:39:53.823,2020-11-10 10:39:53,,0.0,OK,0.003429696960126627,0.0,0
7793,quipux,quipux,localhost(34470),124903,2020-11-10,10:39:53.823,2020-11-10 10:39:53,authentication,0.0,OK,0.003429696960126627,0.0,0
7794,quipux,quipux,localhost(34470),124903,2020-11-10,10:39:53.825,2020-11-10 10:39:53,SET,0.135,OK,0.003429745773792292,0.013805092545250027,0
7795,quipux,quipux,localhost(34470),124903,2020-11-10,10:39:53.828,2020-11-10 10:39:53,SELECT,1.502,OK,0.003429818994290623,0.153594437059004,0
7796,quipux,quipux,localhost(34470),124903,2020-11-10,10:39:53.831,2020-11-10 10:39:53,SELECT,2.395,OK,0.0034298922147891764,0.24491256774721343,0
7797,quipux,quipux,localhost(34470),124903,2020-11-10,10:39:53.835,2020-11-10 10:39:53,INSERT,1.164,OK,0.0034299898421201735,0.1190305757234891,0
7798,quipux,quipux,localhost(34470),124903,2020-11-10,10:39:53.837,2020-11-10 10:39:53,idle,0.0,OK,0.0034300386557858387,0.0,0
7799,[desconocido],[desconocido],,124904,2020-11-10,10:39:53.869,2020-11-10 10:39:53,,0.0,OK,0.0034308196744357033,0.0,0
7800,quipux,quipux,localhost(34472),124904,2020-11-10,10:39:53.870,2020-11-10 10:39:53,authentication,0.0,OK,0.0034308440812685914,0.0,0
7801,quipux,quipux,localhost(34472),124904,2020-11-10,10:39:53.872,2020-11-10 10:39:53,SET,0.134,OK,0.0034308928949342565,0.013702832600470397,0
7802,quipux,quipux,localhost(34472),124904,2020-11-10,10:39:53.875,2020-11-10 10:39:53,SELECT,1.452,OK,0.0034309661154325877,0.1484814398200225,0
7803,quipux,quipux,localhost(34472),124904,2020-11-10,10:39:53.877,2020-11-10 10:39:53,SELECT,2.489,OK,0.003431014929098253,0.2545250025564986,0
7804,quipux,quipux,localhost(34472),124904,2020-11-10,10:39:53.881,2020-11-10 10:39:53,INSERT,1.228,OK,0.003431112556429472,0.12557521218938542,0
7805,quipux,quipux,localhost(34472),124904,2020-11-10,10:39:53.884,2020-11-10 10:39:53,idle,0.0,OK,0.003431185776928025,0.0,0
